code,name,预低
002888,惠威科技,-8.9966135
002881,美格智能,-2.7053037
600418,江淮汽车,-3.389192
600066,宇通客车,-2.700407
000980,众泰汽车,-2.9568863
000800,一汽解放,-2.4845934
002594,比亚迪,-2.9440265
000951,中国重汽,-2.9212031
600104,上汽集团,-2.322698
601777,力帆科技,-4.5593405
601127,赛力斯,-3.849142
601633,长城汽车,-2.43117
600686,金龙汽车,-3.0134516
601238,广汽集团,-2.6770668
600166,福田汽车,-2.5347676
600006,东风股份,-2.8857937
000868,安凯客车,-2.4255908
000572,海马汽车,-2.7082229
000550,江铃汽车,-3.627757
000625,长安汽车,-2.5800962
000957,中通客车,-2.6347804
600733,北汽蓝谷,-3.2441206
600841,动力新科,-3.010357
002806,华锋股份,-3.108057
603009,北特科技,-0.7078298
002488,金固股份,-3.516221
002355,兴民智通,-2.5441546
002766,索菱股份,-2.818491
603179,新泉股份,-2.217785
605128,上海沿浦,-2.820252
603786,科博达,-1.984486
002920,德赛西威,-2.6617703
603922,金鸿顺,-2.1654658
002472,双环传动,-2.8055215
002126,银轮股份,-2.2563
603997,继峰股份,-2.877852
600660,福耀玻璃,-2.4418945
603358,华达科技,-2.7217221
601689,拓普集团,-2.167582
603306,华懋科技,-2.5962386
603286,日盈电子,-2.4840436
600626,申达股份,-2.3239212
603596,伯特利,-2.6105475
000887,中鼎股份,-2.3191442
603266,天龙股份,-2.5031147
605333,沪光股份,-2.558774
600182,S佳通,-2.2073143
605151,西上海,-1.3558155
601799,星宇股份,-2.517888
603730,岱美股份,-2.5002155
600480,凌云股份,-2.2133346
603119,浙江荣泰,-2.8779259
600469,风神股份,-2.5354075
000559,万向钱潮,-2.2829847
002870,香山股份,-2.318596
600741,华域汽车,-2.5539365
002284,亚太股份,-2.5543008
002328,新朋股份,-2.4255767
603040,新坐标,-2.962133
002516,旷达科技,-2.3971415
603950,长源东谷,-2.8429246
600742,一汽富维,-2.4213405
002662,京威股份,-2.5576801
002997,瑞鹄模具,-2.9391599
002537,海联金汇,-6.622112
002454,松芝股份,-2.5836291
600960,渤海汽车,-2.706386
605319,无锡振华,-2.5375361
603319,湘油泵,-2.4077663
601279,英利汽车,-2.5851107
601966,玲珑轮胎,-2.5301018
603166,福达股份,-2.3545194
002984,森麒麟,-2.9521823
601163,三角轮胎,-2.4231951
002536,飞龙股份,-3.477035
603768,常青股份,-2.7539315
603809,豪能股份,-2.1421375
000880,潍柴重机,-2.455575
600218,全柴动力,-2.6156468
600609,金杯汽车,-2.6614823
002906,华阳集团,-0.6027256
002283,天润工业,-2.5346012
000570,苏常柴Ａ,-2.3273091
603048,浙江黎明,-2.148251
603788,宁波高发,-2.5507388
601500,通用股份,-2.5503583
600699,均胜电子,-2.5312586
002664,信质集团,-2.4681544
605005,合兴股份,-2.4469538
002190,成飞集成,-3.0126176
603085,天成自控,-2.644174
603197,保隆科技,-2.6001334
603211,晋拓股份,-2.6114278
002448,中原内配,-2.5779853
603190,亚通精工,-2.5495028
000030,富奥股份,-2.5736098
601058,赛轮轮胎,-2.6304579
002863,今飞凯达,-2.537829
000581,威孚高科,-2.5941858
603239,浙江仙通,-2.5064225
002085,万丰奥威,-4.3257866
603158,腾龙股份,-2.4874935
605255,天普股份,-2.5837631
603089,正裕工业,-2.148919
603035,常熟汽饰,-2.5009775
600081,东风科技,-2.3779025
002715,登云股份,-2.5446682
600523,贵航股份,-2.9890766
002239,奥特佳,-2.5184717
603121,华培动力,-2.5736623
002708,光洋股份,-2.7379613
001260,坤泰股份,-2.5114117
600148,长春一东,-3.8989735
603586,金麒麟,-2.066501
600933,爱柯迪,-2.4165056
001282,三联锻造,-2.5023847
002921,联诚精密,-2.749083
605068,明新旭腾,-2.8858624
603305,旭升集团,-2.6232085
002510,天汽模,-2.5886035
002048,宁波华翔,-2.5502353
000338,潍柴动力,-2.5635047
603013,亚普股份,-2.4383354
002406,远东传动,-2.5635319
605088,冠盛股份,-2.699576
001380,华纬科技,-2.2812304
002363,隆基机械,-2.6846519
603109,神驰机电,-2.663929
000589,贵州轮胎,-2.534669
603161,科华控股,-2.546226
000700,模塑科技,-2.6335769
603758,秦安股份,-2.603561
605133,嵘泰股份,-1.7779353
603982,泉峰汽车,-1.4798322
001311,多利科技,-2.3181427
603701,德宏股份,-2.5183668
001278,一彬科技,-4.5564113
603917,合力科技,-2.5941453
000903,云内动力,-2.6886768
605018,长华集团,-2.4409332
002725,跃岭股份,-2.7898335
002590,万安科技,-3.1885166
603390,通达电气,-2.8337393
001319,铭科精技,-2.3686588
603655,朗博科技,-2.6975636
002101,广东鸿图,-2.5251155
002965,祥鑫科技,-2.5747328
002434,万里扬,-2.5364618
605228,神通科技,-2.6802654
603767,中马传动,-2.3179023
002703,浙江世宝,-5.288443
603633,徕木股份,-2.5921116
000901,航天科技,-3.0622287
000599,青岛双星,-2.3106632
603037,凯众股份,-2.4832716
002553,南方精工,-2.3126254
603335,迪生力,-2.9818053
603348,文灿股份,-2.5996318
600698,湖南天雁,-2.9476476
603006,联明股份,-2.260437
000678,襄阳轴承,-3.9249415
002976,瑞玛精密,-3.7836242
603178,圣龙股份,-2.5104833
000981,山子高科,-2.44445
002547,春兴精工,-3.0617123
603926,铁流股份,-2.48882
603949,雪龙集团,-2.5340514
600178,东安动力,-2.9586706
002813,路畅科技,-2.5859551
603129,春风动力,-2.7434707
603766,隆鑫通用,-2.8158002
603776,永安行,-2.0269368
603787,新日股份,-2.1477265
600818,中路股份,-1.9883977
002105,信隆健康,-2.1834316
603529,爱玛科技,-2.6764154
600679,上海凤凰,-2.5151243
600099,林海股份,-2.8836746
003033,征和工业,-2.2078023
000913,钱江摩托,-2.4899602
000757,浩物股份,-2.2967398
601965,中国汽研,-2.330367
600335,国机汽车,-2.350767
600386,北巴传媒,-2.236805
600822,上海物贸,-2.7251825
600653,申华控股,-2.3435135
600198,大唐电信,-3.370915
600734,实达集团,-2.2480826
003031,中瓷电子,-2.7459078
002017,东信和平,-2.068627
002104,恒宝股份,-2.2541456
603803,瑞斯康达,-2.3118389
003040,楚天龙,-2.4424052
603236,移远通信,-2.5090647
600775,南京熊猫,-2.2834473
603118,共进股份,-2.932197
603083,剑桥科技,-2.3547227
002313,日海智能,-2.4440212
600355,精伦电子,-2.558361
002583,海能达,1.7251104
002792,通宇通讯,-1.8237311
000063,中兴通讯,-2.2005072
603421,鼎信通讯,-2.3108685
600498,烽火通信,-2.221487
002396,星网锐捷,-2.0496216
002897,意华股份,-2.7836676
002281,光迅科技,-2.388965
002194,武汉凡谷,-2.319445
002296,辉煌科技,-2.3253925
002796,世嘉科技,-1.9908767
002902,铭普光磁,-2.5603652
600487,亨通光电,-2.6880136
002491,通鼎互联,-3.012815
600522,中天科技,-2.183656
601869,长飞光纤,-2.6484814
000586,汇源通信,-2.4930644
600105,永鼎股份,-2.6876712
603042,华脉科技,-2.2745814
600776,东方通信,-2.1690333
600345,长江通信,-2.183154
603106,恒银科技,-6.4483905
603019,中科曙光,-2.2276669
003004,声迅股份,-2.603004
001339,智微智能,-2.9958992
002512,达华智能,-0.78218293
603660,苏州科达,-2.3733678
002268,电科网安,-2.539081
002376,新北洋,-2.070398
603496,恒为科技,-2.0297008
002152,广电运通,-2.2602272
000977,浪潮信息,-0.22170994
002970,锐明技术,6.48248
603508,思维列控,-2.0659127
600100,同方股份,-2.1535044
002415,海康威视,-2.2106104
002577,雷柏科技,-1.8477125
002180,纳思达,-2.5332713
000066,中国长城,-1.797191
000997,新 大 陆,-2.3639627
002990,盛视科技,-2.0401075
002912,中新赛克,-2.541708
002236,大华股份,-2.4446974
002835,同为股份,-3.8369918
605118,力鼎光电,-2.4597435
001229,魅视科技,-2.3891792
603516,淳中科技,-2.9260426
600619,海立股份,-4.4981666
002050,三花智控,-2.155126
002290,禾盛新材,-2.8116388
603112,华翔股份,-2.5528035
002860,星帅尔,-1.9881542
601956,东贝集团,-2.0273829
603075,热威股份,-2.8345447
002676,顺威股份,-2.0961766
603150,万朗磁塑,-2.1701174
001268,联合精密,-2.2817864
603677,奇精机械,-2.49432
603311,金海高科,-2.2680912
002011,盾安环境,-2.2009888
002420,毅昌科技,-2.4662375
603519,立霸股份,-2.7746615
000404,长虹华意,-2.4001598
603726,朗迪集团,-2.7633705
002418,康盛股份,-2.2205281
603578,三星新材,-2.0933504
603657,春光科技,-2.1180038
000333,美的集团,-1.9142148
000651,格力电器,-2.3923395
000921,海信家电,-2.515511
600690,海尔智家,-2.0858974
002668,TCL智家,-2.669084
600336,澳柯玛,-0.576627
600983,惠而浦,-2.3965588
000521,长虹美菱,-3.848001
000016,深康佳Ａ,-2.739277
600839,四川长虹,-3.091723
002429,兆驰股份,-1.7710447
600060,海信视像,-2.074057
000801,四川九洲,-2.0052772
000810,创维数字,-1.8004875
002848,高斯贝尔,-1.5712558
600702,舍得酒业,-3.0246134
600962,国投中鲁,-3.866418
000799,酒鬼酒,-2.4020743
605499,DR东鹏饮,-2.9246578
600696,岩石股份,-2.3500342
000729,燕京啤酒,-2.7992935
600519,贵州茅台,-1.780891
600059,古越龙山,-2.2697453
002461,珠江啤酒,-3.0812235
603156,养元饮品,-2.072069
002568,百润股份,-3.179337
600597,光明乳业,-2.5182796
600887,伊利股份,-2.45721
000869,张  裕Ａ,-2.9955988
000848,承德露露,-2.36987
002732,燕塘乳业,-2.4916677
600429,三元股份,-2.2335515
600600,青岛啤酒,-2.108492
600419,天润乳业,-2.633194
600300,维维股份,-2.5647926
600573,惠泉啤酒,-2.4489813
001318,阳光乳业,-3.1516628
002304,洋河股份,-2.2600093
600132,重庆啤酒,-2.2316892
600189,泉阳泉,-2.448203
605388,均瑶健康,-2.7739892
601579,会稽山,-3.2591481
000858,五 粮 液,-1.9803634
600616,金枫酒业,-2.5813327
603779,威龙股份,-3.2332597
603589,口子窖,-2.46004
600882,妙可蓝多,-2.6076841
605300,佳禾食品,-2.1763415
600084,中信尼雅,-2.8085923
600197,伊力特,-2.5426645
605337,李子园,-2.5603518
603369,今世缘,-2.7003284
000568,泸州老窖,-2.079731
600559,老白干酒,-2.6763453
600199,金种子酒,-3.1820478
603711,香飘飘,-2.6551347
600809,山西汾酒,-2.6658802
002646,天佑德酒,-2.8554354
002910,庄园牧场,-3.0405993
000929,兰州黄河,-2.6803083
603919,金徽酒,-2.531156
002329,皇氏集团,-2.7904272
600543,莫高股份,-2.3135996
600238,海南椰岛,-2.9421182
002946,新乳业,-3.439054
605179,一鸣食品,-3.0366125
000995,皇台酒业,-2.201468
000596,古井贡酒,-2.7960172
600779,水井坊,-2.5767941
605198,安德利,-3.0948882
603198,迎驾贡酒,-2.6938844
000860,顺鑫农业,-2.777338
002570,贝因美,-6.5143356
002719,麦趣尔,-3.1108875
605339,南侨食品,-1.7074778
002956,西麦食品,-1.9854559
002847,盐津铺子,-2.698679
603866,桃李面包,-2.6062198
003000,劲仔食品,-2.7739959
002557,洽洽食品,-2.7516294
603043,广州酒家,-2.5432305
002991,甘源食品,-2.5641856
002820,桂发祥,-2.1692288
001219,青岛食品,-2.206634
002695,煌上煌,-2.757073
603697,有友食品,-2.5832572
603777,来伊份,-2.638204
603057,紫燕食品,-2.8698921
603886,元祖股份,-2.7114215
603517,绝味食品,-2.5728326
000716,黑芝麻,-1.9586395
002582,好想你,-2.3142443
603719,良品铺子,-2.694127
600298,安琪酵母,-2.7326894
603317,天味食品,-4.176654
002507,涪陵榨菜,-2.2673426
600872,中炬高新,-3.3555923
600305,恒顺醋业,-1.9931128
603288,海天味业,-2.116911
603027,千禾味业,-2.8925824
002495,佳隆股份,-2.3810825
603170,XD宝立食,-3.039765
603755,日辰股份,-2.8392143
600186,莲花控股,-4.2942796
603696,安记食品,-2.2657065
603102,百合股份,-2.0516028
002626,金达威,-2.2239609
605338,巴比食品,-2.1978283
603237,五芳斋,-1.885033
002216,三全食品,-1.9959055
002661,克明食品,-2.459373
603345,安井食品,-2.278338
002702,海欣食品,-2.3186316
000639,西王食品,-1.6329371
605089,味知香,-2.1906734
600530,交大昂立,-2.397604
603536,惠发食品,-2.380303
001215,千味央厨,-2.1113572
002515,金字火腿,-1.9543605
000895,双汇发展,-1.8802539
600073,光明肉业,-1.9026076
002726,龙大美食,-1.7433715
605567,春雪食品,-2.344528
002330,得利斯,-2.2564104
000529,广弘控股,-1.7029082
002840,华统股份,-2.7081637
000850,华茂股份,-2.872167
601339,百隆东方,-1.8536899
002083,孚日股份,-2.7249918
000726,鲁  泰Ａ,-2.616239
002394,联发股份,-2.67584
600493,凤竹纺织,-2.4675884
002042,华孚时尚,-3.4952526
600527,江南高纤,-2.6469793
603130,云中马,-1.7294375
603055,台华新材,-2.6021671
603073,彩蝶实业,-1.7645715
603889,新澳股份,-2.2179074
002144,宏达高科,-2.1086755
601599,浙文影业,-1.8969846
000955,欣龙控股,-2.4288883
600156,华升股份,-3.5334597
605180,华生科技,-3.078259
002003,伟星股份,-2.2922006
002098,浔兴股份,-2.402876
002674,兴业科技,-1.8376646
605189,富春染织,-2.9830213
600987,航民股份,-2.9581385
600448,华纺股份,-2.6382208
605055,迎丰股份,-3.2348733
002404,嘉欣丝绸,-2.6271563
002486,嘉麟杰,-3.1278486
002875,安奈儿,-5.237765
002563,森马服饰,-2.6185236
003016,欣贺股份,-3.2846642
605138,盛泰集团,-2.574562
600107,美尔雅,-1.8735421
001234,泰慕士,-2.2428293
002269,美邦服饰,-2.888969
601718,际华集团,-2.5874944
002029,七 匹 狼,-2.1240578
002780,三夫户外,-2.5443459
603839,安正时尚,-2.3481245
603587,地素时尚,-2.3423815
600177,雅戈尔,-2.6028337
002612,朗姿股份,-2.9327326
001209,洪兴股份,-2.4368367
600400,红豆股份,-2.574296
603877,太平鸟,-2.59686
603808,歌力思,-2.5707664
002762,金发拉比,-7.4176874
002687,乔治白,-1.8923141
603196,日播时尚,-4.7662115
600630,龙头股份,-2.300159
601566,九牧王,-2.6611366
002494,华斯股份,-2.7405472
002832,比音勒芬,-2.1689177
002154,报 喜 鸟,-3.1833544
603518,锦泓集团,-2.7534614
600398,海澜之家,-3.2657204
002193,如意集团,-2.3921857
603558,健盛集团,-2.172073
603307,扬州金泉,-2.5946622
603908,牧高笛,-2.1930451
603116,红蜻蜓,-2.5010405
002763,汇洁股份,-2.2855103
603511,爱慕股份,-2.1873612
603001,奥康国际,-2.1548452
600137,浪莎股份,-2.3237476
603665,康隆达,-2.9127574
002634,棒杰股份,-2.0987227
603958,哈森股份,-3.7949514
003041,真爱美家,-1.7723362
605003,众望布艺,-1.9291104
002293,罗莱生活,-1.7913991
603365,水星家纺,-1.8622752
002397,梦洁股份,-2.161573
002327,富安娜,-1.9914469
600612,老凤祥,-2.7815309
605599,菜百股份,-3.0933442
002867,周大生,-2.4654603
000026,飞亚达,-2.7863607
600916,中国黄金,-2.9492803
002345,潮宏基,-2.7808404
002574,明牌珠宝,-2.6958833
600735,新华锦,-2.8754592
600439,瑞贝卡,-4.699992
603900,莱绅通灵,-5.917886
002731,萃华珠宝,-2.768115
000017,深中华A,-2.8539248
603863,松炀资源,-1.4618055
002012,凯恩股份,-2.8740845
002078,太阳纸业,-2.0765023
600308,华泰股份,-2.6798153
600963,岳阳林纸,-4.3058505
600235,民丰特纸,-2.2559485
600793,宜宾纸业,-2.5459895
002521,齐峰新材,-4.3195114
600356,恒丰纸业,-2.1660428
002067,景兴纸业,-2.0258522
000488,晨鸣纸业,-2.7536922
605377,华旺科技,-2.4684339
600433,冠豪高新,-2.5918436
603733,仙鹤股份,-0.45826223
603165,荣晟环保,-2.5553007
600103,青山纸业,-1.8920933
605500,森林包装,-2.4682803
000815,美利云,-2.5940967
600966,博汇纸业,-3.200292
600567,山鹰国际,-2.674684
605007,五洲特纸,-1.7158746
002235,安妮股份,-2.5925412
002831,裕同科技,-2.3778
603499,翔港科技,-5.521332
002229,鸿博股份,-2.3831656
002014,永新股份,-2.6052237
603058,永吉股份,-1.8821466
603607,京华激光,-2.2644596
002701,奥瑞金,-2.8093553
002191,劲嘉股份,-2.233252
002799,环球印务,-2.5250373
002117,东港股份,-2.3221655
003018,金富科技,-2.55091
601968,宝钢包装,-1.6086997
600210,紫江企业,-2.6988802
002374,中锐股份,-2.9251075
002787,华源控股,-2.9709826
603687,大胜达,-2.3345613
000812,陕西金叶,-2.2534442
002752,昇兴股份,-2.4861884
002565,顺灏股份,-3.104237
002969,嘉美包装,-1.9800996
002599,盛通股份,-3.9078813
600076,康欣新材,-2.6448855
002303,美盈森,-3.0208635
002228,合兴包装,-2.4205143
003003,天元股份,-2.9464664
603022,新通联,-2.2488165
601515,东峰集团,-2.700368
603429,集友股份,-1.6077269
002846,英联股份,-2.699576
002836,新宏泽,-1.9352994
002735,王子新材,-2.053536
000659,珠海中富,-2.4266486
000695,滨海能源,-2.943098
003011,海象新材,-2.5990138
000910,大亚圣象,-2.1866193
603226,菲林格尔,-2.0569305
003012,东鹏控股,-2.6453466
002798,帝欧家居,-2.2608523
002918,蒙娜丽莎,-2.5990553
603221,爱丽家居,-2.5741806
002162,悦心健康,-3.3574438
603615,茶花股份,-2.0554767
603992,松霖科技,-3.2272468
603195,公牛集团,-2.3576097
001238,浙江正特,-2.5452528
002084,海鸥住工,-2.69066
601996,丰林集团,-2.5875459
001322,箭牌家居,-2.6396265
002615,哈尔斯,-2.3811536
603385,惠达卫浴,-2.8047385
605155,西大门,-1.8384887
001216,华瓷股份,-3.6330194
001211,双枪科技,-2.5580754
603408,建霖家居,-2.9329247
605099,共创草坪,-2.2035847
603838,四通股份,-2.3979435
002571,德力股份,-2.8329277
603272,联翔股份,-2.751793
002790,瑞尔特,-2.5837379
603021,山东华鹏,-2.8475733
603600,永艺股份,-2.5239964
001323,慕思股份,-2.7566423
603816,顾家家居,-2.9902887
603313,梦百合,-2.2007055
603610,麒盛科技,-2.3236318
002489,浙江永强,-2.1050224
603008,喜临门,-2.611683
603661,恒林股份,-2.5074062
603818,曲美家居,-3.126832
603709,中源家居,-3.0429373
603389,亚振家居,-2.697228
603848,好太太,-2.5168347
600337,美克家居,-3.2692199
002301,齐心集团,-2.1928043
002862,实丰文化,-2.6425037
002899,英派斯,-3.036921
001368,通达创智,-2.520177
001222,源飞宠物,-2.3228586
605299,舒华体育,-2.062127
002103,广博股份,-3.5796332
002678,珠江钢琴,-2.5316863
603899,晨光股份,-2.05996
605080,浙江自然,-2.1247687
001300,三柏硕,-2.5185385
002348,高乐股份,-3.230226
603898,好莱客,-2.4004488
605268,王力安防,-2.600255
603216,梦天家居,-2.8063636
603180,金牌家居,-2.6352139
002631,德尔未来,-3.4576445
603833,欧派家居,-2.8460755
603326,我乐家居,-2.5662007
603208,江山欧派,-2.7256699
002572,索菲亚,-3.448979
603801,志邦家居,-2.90834
002853,皮阿诺,-2.5755715
002094,青岛金王,-5.326661
002001,新 和 成,-1.6394635
002294,信立泰,-1.5613716
000739,普洛药业,-2.3135538
002653,海思科,-3.4589705
603707,健友股份,-2.9067492
001367,海森药业,-2.6152997
000513,丽珠集团,-1.6980034
002262,恩华药业,-2.135106
002020,京新药业,-2.048797
002422,科伦药业,-2.3630834
600420,国药现代,-1.7682341
002019,亿帆医药,-2.2481523
002399,海普瑞,-2.322753
002755,奥赛康,-2.6067157
603235,天新药业,-2.352317
002550,千红制药,-2.584361
600062,华润双鹤,-2.4240732
605507,国邦医药,-2.021459
002332,仙琚制药,-2.5222535
002923,润都股份,-2.4577117
600521,华海药业,-2.7722006
600079,人福医药,-1.6198958
002675,东诚药业,-2.2336295
600216,浙江医药,-2.2297816
002393,力生制药,-1.9799782
603367,辰欣药业,-2.0581772
600380,健康元,-1.6525468
600276,恒瑞医药,-2.5660262
000813,德展健康,-2.2172103
605116,奥锐特,-2.572743
600664,哈药股份,-2.066225
600488,津药药业,-2.4444623
603229,奥翔药业,-2.526846
603811,诚意药业,-2.5724444
000963,华东医药,-2.1257806
601089,福元医药,-1.7966121
002793,罗欣药业,-2.0987215
600267,海正药业,-2.227429
600513,联环药业,-2.2727432
002900,哈三联,-2.5565853
603538,美诺华,-2.0109053
600196,复星医药,-1.8082767
000919,金陵药业,-1.9221897
603669,灵康药业,-2.2546272
002004,华邦健康,-2.453576
000597,东北制药,-2.5004373
603351,威尔药业,-2.3898516
603676,卫信康,-2.7903547
600812,华北制药,-2.0240946
000788,北大医药,-2.3571935
000756,新华制药,-2.3562026
002365,永安药业,-2.533144
000153,丰原药业,-2.4494476
000915,华特达因,-2.31966
605177,东亚药业,-2.5944948
002437,誉衡药业,-2.5334792
600200,江苏吴中,-2.2819405
002102,能特科技,-2.1253886
002826,易明医药,-2.2040696
002940,昂利康,-1.8669032
000952,广济药业,-2.167016
000766,通化金马,-3.3909802
003020,立方制药,-2.4321237
600613,神奇制药,-2.740816
002099,海翔药业,-2.3177426
000566,海南海药,-3.1983314
000953,河化股份,-2.0443873
002370,亚太药业,-2.1019835
600624,复旦复华,-2.4900293
603168,莎普爱思,-2.5562596
600789,鲁抗医药,-2.3623528
600851,海欣股份,-2.2286205
603520,司太立,-2.3524365
600774,汉商集团,-2.091267
002898,赛隆药业,-2.708274
000931,中 关 村,-2.8283
002038,双鹭药业,-1.6934288
002773,康弘药业,-2.314791
600285,羚锐制药,-2.7758393
000999,华润三九,-2.1602378
000423,东阿阿胶,-2.411851
603858,步长制药,-2.044602
603998,方盛制药,-3.3373594
600750,江中药业,-1.9310614
000623,吉林敖东,-2.767377
600535,天士力,-1.8878354
002644,佛慈制药,-2.4216328
002166,莱茵生物,-2.6157718
000538,云南白药,-1.8988094
600594,益佰制药,-2.3597558
002275,桂林三金,-2.261392
000650,仁和药业,-2.199606
600993,马应龙,-2.366283
002287,奇正藏药,-2.9685922
600332,白云山,-2.1090984
600771,广誉远,-2.4847293
603896,寿仙谷,-2.730093
002907,华森制药,-1.8605982
600252,中恒集团,-2.5589404
002603,以岭药业,-2.7115245
002349,精华制药,-2.680241
600329,达仁堂,-2.538221
600572,康恩贝,-2.1650891
600436,片仔癀,-2.7941446
000790,华神科技,-2.352265
002317,众生药业,-2.479144
600351,亚宝药业,-1.9104092
603567,珍宝岛,-2.7743444
002737,葵花药业,-2.2167754
002412,汉森制药,-2.046196
603439,贵州三力,-2.6308665
002390,信邦制药,-2.7427459
600566,济川药业,-2.4813113
600080,金花股份,-2.846458
002082,万邦德,-1.9598225
002864,盘龙药业,-1.9193996
002566,益盛药业,-2.317955
002107,沃华医药,-2.923571
605199,葫芦娃,-2.8013916
002728,特一药业,-2.5011244
002873,新天药业,-2.185836
600518,康美药业,-2.1560364
603139,康惠制药,-2.7480206
600085,同仁堂,-2.2185898
600422,昆药集团,-2.7246556
002198,嘉应制药,-2.8176494
600222,太龙药业,-2.2068157
000590,启迪药业,-2.261311
600129,太极集团,-2.6582928
600557,康缘药业,-2.221147
600976,健民集团,-2.7707772
000661,长春高新,-2.4326468
603087,甘李药业,-1.7516985
600211,西藏药业,-2.256597
002581,未名医药,-1.76744
600867,通化东宝,-1.837006
603590,康辰药业,-1.6483715
000518,四环生物,-2.1698694
000534,万泽股份,-1.7368205
600739,辽宁成大,-3.0771594
603392,万泰生物,-2.7642593
002007,华兰生物,-2.395946
600161,天坛生物,-2.785605
002252,上海莱士,-1.2437887
000403,派林生物,-2.0090744
002880,卫光生物,-2.573423
002589,瑞康医药,-4.083137
603108,润达医疗,-3.4123516
601607,上海医药,-2.1503725
600511,国药股份,-1.9695657
002788,鹭燕医药,-2.7230492
600833,第一医药,-2.3639944
000411,英特集团,-1.8234136
000705,浙江震元,-2.436284
600056,中国医药,-2.1398249
600713,南京医药,-2.1972237
002727,一心堂,-2.5407538
000028,国药一致,-2.231729
000950,重药控股,-2.50322
002462,嘉事堂,-2.5919309
000078,海王生物,-3.190618
600829,人民同泰,-2.6351933
603368,柳药集团,-2.052412
603122,合富中国,-2.4773817
603716,塞力医疗,-3.1751642
600998,九州通,-2.4909039
603233,大参林,-2.4518938
600272,开开实业,-2.4505525
605266,健之佳,-2.7378511
603883,老百姓,-2.3798752
603939,益丰药房,-2.6284142
603658,安图生物,-2.7748575
600645,中源协和,-2.2562604
603387,基蛋生物,-2.4180672
002022,科华生物,-2.6139617
002030,达安基因,-2.6500134
600807,济南高新,-2.415343
002086,东方海洋,-2.5322866
002932,明德生物,-2.126051
600538,国发股份,-2.3007178
002223,鱼跃医疗,-2.1528509
002432,九安医疗,-2.300038
600055,万东医疗,-2.1744254
600587,新华医疗,-2.405391
600529,山东药玻,-2.2825212
002382,蓝帆医疗,-2.1862319
603976,正川股份,-2.6752057
605369,拱东医疗,-3.3027825
002901,大博医疗,-2.72364
603222,济民健康,-2.1240144
002551,尚荣医疗,-2.4726768
002817,黄山胶囊,-1.7639383
002950,奥美医疗,-2.4196377
603309,维力医疗,-2.497593
603987,康德莱,-1.9187158
603880,南卫股份,-2.626204
603301,振德医疗,-2.2230535
600886,国投电力,-1.979329
600900,长江电力,-2.0002007
600674,川投能源,-2.1907425
600025,华能水电,-2.4604468
002039,黔源电力,-2.2542472
000791,甘肃能源,-1.8356371
600236,桂冠电力,-2.1569753
000722,湖南发展,-2.7275233
600868,梅雁吉祥,-2.1356795
000601,韶能股份,-1.6074909
000993,闽东电力,-2.9769888
600863,内蒙华电,-2.2158513
000027,深圳能源,-2.7243466
600795,国电电力,-2.3257508
000543,皖能电力,-2.75919
600642,申能股份,-2.1866858
000539,粤电力Ａ,-2.2548265
001286,陕西能源,-1.9739888
600578,京能电力,-2.568522
601991,大唐发电,-1.8153458
600023,浙能电力,-2.1477883
600027,华电国际,-2.6436992
600011,华能国际,-2.6516657
000531,穗恒运Ａ,-2.9284873
600021,上海电力,-2.4660363
001896,豫能控股,-2.165958
002608,江苏国信,-2.7727275
600157,永泰能源,-2.9077454
600509,天富能源,-2.5685372
000600,建投能源,-2.4207609
000690,宝新能源,-1.885377
000966,长源电力,-2.468851
000899,赣能股份,-1.4180396
600780,通宝能源,-2.3461602
600744,华银电力,-1.9382414
600396,华电辽能,-2.6134992
000767,晋控电力,-2.7286768
000037,深南电A,-2.2038436
601985,中国核电,-2.2766576
002617,露笑科技,-2.6603875
601222,林洋能源,-2.182832
600821,金开新能,-2.2426562
600905,三峡能源,-1.9960645
000591,太阳能,-2.0362358
600163,中闽能源,-2.6599464
601619,嘉泽新能,-1.9293164
000537,中绿电,-2.5487294
601016,节能风电,-2.3946505
003816,中国广核,-2.377316
001258,立新能源,-2.4709148
601908,京运通,-2.7418694
000862,银星能源,-2.4961143
002218,拓日新能,-2.9243379
600032,浙江新能,-2.3292232
603693,江苏新能,-2.2553406
601778,晶科科技,-2.6759987
001289,龙源电力,-2.541572
000155,川能动力,-2.476376
002480,新筑股份,-2.207796
002616,长青集团,-2.2491646
600956,新天绿能,-2.0617828
603105,芯能科技,-2.5372095
002256,兆新股份,-7.464046
000883,湖北能源,-2.248107
600116,三峡水利,-2.062242
600995,南网储能,-2.1671991
600452,涪陵电力,-2.6888719
600483,福能股份,-2.0353718
003035,南网能源,-2.234047
000875,吉电股份,-2.2394576
600310,广西能源,-2.6039295
600644,乐山电力,-2.3937368
600979,广安爱众,-2.9982505
600969,郴电国际,-0.08316046
600505,西昌电力,-4.121633
600101,明星电力,-4.102793
600052,东望时代,-2.1185489
600167,联美控股,-2.6655006
600982,宁波能源,-2.0753286
605028,世茂能源,-2.0306304
002479,富春环保,-2.1165195
605162,新中港,-2.2071676
001210,金房能源,-2.0793567
600149,廊坊发展,-2.3843899
605580,恒盛能源,-2.8138752
600226,亨通股份,-2.2127442
002015,协鑫能科,-2.7047892
600475,华光环能,-2.2183604
605011,杭州热电,-3.4482656
000692,惠天热电,-2.1857176
002893,京能热力,-2.5976615
600719,大连热电,-2.3105912
600575,淮河能源,-2.732152
605169,洪通燃气,-1.8166109
